tweet_id,text,rating_numerator,rating_denominator,name,jpg_url,img_num,probability_1,probability1_conf,probability1_dog,probability_2,probability2_conf,probability2_dog,probability_3,probability3_conf,probability3_dog,named_dog,retweet_count,favorite_count,display_text_range,tweet_url
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af.       would give extra pats ,12,10,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog,0.5250319999999999,True,siberian_husky,0.252238,True,malamute,0.216839,True,,2501.0,14460.0,93.0,https://t.co/Y4DZx2UWsr
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay.       extremely good girl ,12,10,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,pekinese,0.988916,True,brabancon_griffon,0.0016768,True,siamese_cat,0.00112589,False,,1999.0,10898.0,129.0,https://t.co/nqAJGCHKEt
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance.       someone help Charlie ,11,10,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,True,german_short-haired_pointer,0.105208,True,staffordshire_bullterrier,0.0543385,True,,2858.0,15581.0,112.0,https://t.co/Dhdx5HnQ4d
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow.       would follow anywhere ,14,10,Smiley,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,doggo,2097.0,10314.0,130.0,https://t.co/SHAb1wHjMz
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that.      

 ",12,10,Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,True,ibizan_hound,0.152662,True,italian_greyhound,0.135055,True,doggo,4205.0,16212.0,139.0,https://t.co/P0bO8mCQwN
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible.       would so pet ,12,10,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,doggo,5553.0,21855.0,140.0,https://t.co/k9bzgyVdUT
831911600680497154,Meet Kuyu. He was trapped in a well for    days. Rescued yesterday using a device designed by a local robotics team.       for all involved ,14,10,Kuyu,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,0.777562,True,great_dane,0.0474176,True,leonberg,0.0179431,True,,5864.0,25144.0,139.0,https://t.co/l38R6IZNNg
831670449226514432,This is Daisy. She has a heart on her butt.       topical af ,13,10,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,pembroke,0.6248020000000001,True,cardigan,0.362861,True,appenzeller,0.00392621,True,,1661.0,9493.0,60.0,https://t.co/u6p4LxzHKg
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help.      

 ",13,10,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,eskimo_dog,0.530416,True,siberian_husky,0.180335,True,norwegian_elkhound,0.104314,True,,1760.0,6476.0,138.0,https://t.co/piiX0ke8Z6
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes.       ,13,10,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,chihuahua,0.257415,True,pembroke,0.161442,True,french_bulldog,0.0921429,True,,2118.0,8229.0,117.0,https://t.co/BCbmFYLrse
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af.       would hug softly ,12,10,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,old_english_sheepdog,0.999715,True,tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False,doggo,1411.0,8490.0,116.0,https://t.co/Xc0gyovCtK
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible.       for all ,13,10,,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,bouvier_des_flandres,0.0046928,True,pupper,1017.0,6007.0,134.0,https://t.co/jd6lYhfdH4
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both       would pet at same time ,12,10,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,doberman,0.369389,True,kelpie,0.132449,True,labrador_retriever,0.0747273,True,,2217.0,10754.0,138.0,https://t.co/ghqMfxxa4V
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over.       ,12,10,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,cocker_spaniel,0.26332300000000003,True,brittany_spaniel,0.20055,True,doormat,0.193414,False,,1859.0,10835.0,116.0,https://t.co/zqR5XKMpuY
830956169170665475,Say hello to Reggie. He hates puns.       lighten pup Reggie ,12,10,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,0.451516,True,golden_retriever,0.317196,True,english_setter,0.132759,True,,1357.0,7290.0,60.0,https://t.co/X4vNEzAod5
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now.       would pet so well ,13,10,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,,15153.0,60818.0,94.0,https://t.co/SATN4If5H5
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily      , but he needs your help. Click the link to find out more

 ",13,10,Samson,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,0.442713,True,pomeranian,0.142073,True,pekinese,0.125745,True,,2643.0,8899.0,140.0,https://t.co/z82hCtwhpn
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her.       would probably tell her anyway ,12,10,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,border_terrier,0.394486,True,staffordshire_bullterrier,0.376574,True,american_staffordshire_terrier,0.0312916,True,,1763.0,11166.0,113.0,https://t.co/xeudgDXmTU
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her.       you're good enough for me Leo ,12,10,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,french_bulldog,0.950851,True,pekinese,0.0151996,True,pug,0.0110936,True,,9584.0,29061.0,127.0,https://t.co/Xw9JbJHTul
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.       ,11,10,,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,labrador_retriever,0.315163,True,golden_retriever,0.15321,True,pekinese,0.13279100000000002,True,doggo,1829.0,9607.0,120.0,https://t.co/fmRS43mWQB
829374341691346946,This is Astrid. She's a guide doggo in training.       would follow anywhere ,13,10,Astrid,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,staffordshire_bullterrier,0.757547,True,american_staffordshire_terrier,0.14995,True,chesapeake_bay_retriever,0.0475227,True,doggo,,,,https://t.co/xo7FZFIAao
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds.       would hug softly ,12,10,Malcolm,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,,6652.0,22275.0,114.0,https://t.co/rHwfySggqR
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon.       welcome home ,13,10,Dexter,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,,14698.0,48536.0,127.0,https://t.co/U50RlRw4is
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride.       he must focus ,13,10,Alfie,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,seat_belt,0.765979,False,chesapeake_bay_retriever,0.0338986,True,polecat,0.0272516,False,,5283.0,23375.0,137.0,https://t.co/AqPTHYUBFz
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery.       would still pet ,10,10,Fiona,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,hippopotamus,0.942911,False,mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False,,10119.0,33275.0,133.0,https://t.co/vst2SEVJO3
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them.       for Grace ",14,10,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever,0.649209,True,chesapeake_bay_retriever,0.19856,True,vizsla,0.0561999,True,,1213.0,8677.0,80.0,https://t.co/bZ4axuH6OK
828409743546925057,This is Mutt Ryan. He's quite confident at the moment.       rise pup! ,12,10,Mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,,1062.0,5866.0,70.0,https://t.co/ZH5CvRlCxt
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now.        deep breaths Bear ,12,10,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.13303299999999998,True,chesapeake_bay_retriever,0.092227,True,american_staffordshire_terrier,0.0650945,True,,1164.0,7054.0,131.0,https://t.co/7WFLKli2T3
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today.       would pat head approvingly ,14,10,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier,0.392535,True,labrador_retriever,0.0890217,True,clumber,0.0817998,True,doggo,2024.0,11511.0,122.0,https://t.co/iCk7zstRA9
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today.       would pet well ",13,10,Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier,0.5230859999999999,True,staffordshire_bullterrier,0.186168,True,chihuahua,0.0420894,True,,972.0,6793.0,112.0,https://t.co/HKBVZqXFNR
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun.       ,12,10,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,True,eskimo_dog,0.207779,True,tibetan_mastiff,0.040948800000000014,True,,2674.0,11526.0,123.0,https://t.co/JcTuUcyYNS
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af.       ,13,10,Sailer,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,,2605.0,10752.0,123.0,https://t.co/O37z4jaMG9
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both       would pet simultaneously ,11,10,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier,0.936662,True,staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,,1959.0,9473.0,124.0,https://t.co/rkhCFfDtxB
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper.       vest was only a smidge too big ,12,10,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german_shepherd,0.8061149999999999,True,tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,pupper,4739.0,18338.0,134.0,https://t.co/j8D3PQJvpJ
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl.       would give more treats ,12,10,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,True,border_collie,0.217306,True,saint_bernard,0.143245,True,,2739.0,14139.0,123.0,https://t.co/eAA8lratd3
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate.       would put down phone ,13,10,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,labrador_retriever,0.116087,True,,856.0,6868.0,139.0,https://t.co/vrppizPGdb
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke.       would try to pet with a straight face ",12,10,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,True,toy_poodle,0.178884,True,labrador_retriever,0.08416439999999999,True,,2758.0,14539.0,127.0,https://t.co/UU3KqQF5n5
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit.       you win again Charlie ,13,10,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great_dane,0.8696809999999999,True,american_staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,,2021.0,9720.0,129.0,https://t.co/UkyQibIBzZ
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo.       ,12,10,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,0.6173890000000001,True,labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,doggo,4504.0,19718.0,73.0,https://t.co/QV5nx6otZR
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life.       heroic af ,13,10,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great_pyrenees,0.858764,True,golden_retriever,0.0235257,True,pekinese,0.017103900000000002,True,doggo,9174.0,33087.0,136.0,https://t.co/WS0Gha8vRh
826598365270007810,This is Pawnd... James Pawnd. He's suave af.       would trust with my life ,13,10,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,french_bulldog,0.628119,True,siamese_cat,0.117397,False,cougar,0.08276489999999999,False,,2144.0,9193.0,75.0,https://t.co/YprN62Z74I
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days.       ,12,10,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german_shepherd,0.7418600000000001,True,tibetan_mastiff,0.122812,True,kelpie,0.10046,True,doggo,3825.0,16882.0,132.0,https://t.co/YIV8sw8xkh
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral.       
 ",13,10,,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,doggo,842.0,4471.0,116.0,https://t.co/1httNYrCeW
826115272272650244,This is Ike. He's demonstrating the pupmost restraint.       super good boy ,13,10,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,,2818.0,14333.0,75.0,https://t.co/6gHoGah9nm
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it.       I volunteer ,11,10,Mo,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,,1710.0,9631.0,106.0,https://t.co/feNwTq12S5
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled.       would console ,12,10,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great_pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,english_setter,0.045829900000000014,True,,2291.0,11687.0,115.0,https://t.co/YimNdkZrhM
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well.       would pat head approvingly ,14,10,,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler,0.681495,True,tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True,puppo,15936.0,52078.0,118.0,https://t.co/6ao80wIpV1
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them.       ,13,10,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese,0.354823,True,pomeranian,0.24539,True,toy_poodle,0.136545,True,,4099.0,16759.0,110.0,https://t.co/AyBEmx56MD
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true      . Click the link to see why Pablo requests your assistance

 ",12,10,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo_dog,0.524454,True,siberian_husky,0.467678,True,malamute,0.00497584,True,puppo,1154.0,5745.0,140.0,https://t.co/koHvVQp9bL
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot.       would keep tickling ,12,10,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,border_terrier,0.610499,True,malinois,0.0902912,True,airedale,0.0686247,True,,3215.0,13675.0,132.0,https://t.co/F0VWg2GztI
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost.       valiant effort tho ,13,10,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,english_setter,0.526488,True,golden_retriever,0.402815,True,irish_setter,0.034417800000000005,True,,1620.0,9669.0,103.0,https://t.co/A5Mx4h1FSM
824325613288833024,Retweet the h*ck out of this       pupper #BellLetsTalk ,13,10,,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pembroke,0.990793,True,cardigan,0.00891939,True,basenji,0.000262264,True,pupper,9649.0,10868.0,55.0,https://t.co/wBmc7OaGvS
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still       would pet ,11,10,Nala,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,,3505.0,13859.0,82.0,https://t.co/EmJbG0skLt
823939628516474880,This is Cash. He's officially given pup on today.       frighteningly relatable ,12,10,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,labrador_retriever,0.0951966,True,,2485.0,9756.0,79.0,https://t.co/m0hrATIEyw
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well.       ,12,10,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,True,snorkel,0.17189300000000002,False,norfolk_terrier,0.107543,True,,2272.0,12712.0,135.0,https://t.co/yCydYURYEL
823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable.       would snapchat ,11,10,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,False,german_shepherd,0.194044,True,pembroke,0.120051,True,,2399.0,11886.0,106.0,https://t.co/6F5Rrp472U
823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly.       would ride into the sunset with ,11,10,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,0.990253,False,chihuahua,0.00183635,True,papillon,0.0012739,True,,3649.0,14412.0,106.0,https://t.co/stkJ377KK7
822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho.       would dry ,12,10,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,False,tub,0.24886,False,pembroke,0.233162,True,,3132.0,15899.0,118.0,https://t.co/yUM8jYStuG
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today.       ,13,10,,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland_terrier,0.196015,True,labrador_retriever,0.160329,True,irish_terrier,0.0691262,True,puppo,39117.0,120509.0,87.0,https://t.co/nTz3FtorBc
822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you.       ,12,10,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,True,chihuahua,0.104116,True,staffordshire_bullterrier,0.047745,True,,2074.0,12085.0,122.0,https://t.co/SSQE06XClS
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed.       ,13,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,,5852.0,16651.0,94.0,https://t.co/liJGwMp17E
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many.       RIP ",14,10,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pomeranian,0.960199,True,samoyed,0.0230563,True,maltese_dog,0.00894488,True,pupper,12940.0,25751.0,136.0,https://t.co/M3hZGadUuO
821886076407029760,This is Jimison. He was just called a good boy.       ,13,10,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,irish_setter,0.151631,True,,2106.0,10367.0,53.0,https://t.co/djMep7mGkV
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys.       magical af ,13,10,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,True,labrador_retriever,0.00875751,True,saluki,0.00180595,True,doggo,1539.0,7680.0,82.0,https://t.co/maDNMETA52
821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it.       he'll just keep it to himself ,13,10,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True,,1612.0,7361.0,117.0,https://t.co/IzcaR3Nqyn
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side.       entertained af (vid by @sweetsundance) ,14,10,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,irish_setter,0.5054960000000001,True,vizsla,0.168747,True,chesapeake_bay_retriever,0.111311,True,doggo,3933.0,10836.0,114.0,https://t.co/Xn5AQtiqzG
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed.       ,12,10,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,german_shepherd,0.515933,True,malinois,0.203651,True,irish_setter,0.0910551,True,,1794.0,7892.0,62.0,https://t.co/r8DxA8DYJ2
821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion.       would obey ,11,10,,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,pomeranian,0.85659,True,papillon,0.0385365,True,yorkshire_terrier,0.0331458,True,doggo,1931.0,8795.0,130.0,https://t.co/8SiwKDlRcl
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night.       now he's having a dream in his honor ,12,10,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,old_english_sheepdog,0.14802,True,airedale,0.133534,True,tibetan_mastiff,0.120903,True,,2082.0,11598.0,125.0,https://t.co/bryVdNaRcu
820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af.       would pet with caution ,13,10,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.8380120000000001,True,pekinese,0.0567331,True,labrador_retriever,0.0239436,True,,9033.0,28967.0,108.0,https://t.co/EMq8Ud6Ze1
820690176645140481,The floofs have been released I repeat the floofs have been released.       ,84,70,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,west_highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,samoyed,0.0373996,True,floofer,2956.0,11288.0,75.0,https://t.co/NIYC820tmd
820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are      

 ",14,10,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,rottweiler,0.00941743,True,,517.0,3070.0,138.0,https://t.co/XQlmPTLHPl
820078625395449857,I've never wanted to go to a camp more in my entire life.       for all on board ,12,10,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,,5677.0,18158.0,80.0,https://t.co/wJZlpGFEbD
819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner.       selfless af

make it happen:
 ",13,10,Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american_staffordshire_terrier,0.925505,True,staffordshire_bullterrier,0.0362215,True,italian_greyhound,0.020411900000000004,True,puppo,1065.0,4883.0,139.0,https://t.co/f5WMsx0a9K
819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice.       someone help him ,11,10,,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False,doggo,4466.0,11922.0,97.0,https://t.co/XdRNXNYD4E
819711362133872643,This is Howie. He just bloomed.       revolutionary af ,11,10,Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,,2804.0,12241.0,54.0,https://t.co/m5fYxrO3IU
819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled.       deep breaths Jazzy ,13,10,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,cardigan,0.5479350000000001,True,basenji,0.116442,True,shetland_sheepdog,0.101681,True,,1835.0,8868.0,111.0,https://t.co/52cItP0vIO
819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both       would snug simultaneously ,12,10,Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,doberman,0.0318349,True,,1100.0,6646.0,121.0,https://t.co/8rUL99bX4W
819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af.       would give number to ,12,10,Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,border_terrier,0.4824520000000001,True,german_shepherd,0.181082,True,norwegian_elkhound,0.0652566,True,,6118.0,21197.0,103.0,https://t.co/ii5eNX5LJT
819006400881917954,This is Sunny. She was also a very good First Doggo.       would also be an absolute honor to pet ,14,10,Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,doggo,17461.0,41903.0,97.0,https://t.co/YOC1fHFCSb
819004803107983360,This is Bo. He was a very good First Doggo.       would be an absolute honor to pet ,14,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,tibetan_terrier,0.0947592,True,doggo,33897.0,80557.0,83.0,https://t.co/AdPKrI8BZ1
818627210458333184,Meet Wafer. He represents every fiber of my being.       very good dog ,13,10,Wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,,6933.0,20681.0,70.0,https://t.co/I7bkhxBxUG
